,PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH
3671,78168,"Skinner, Talvin",Talvin Skinner,0,1974,1975,HISTADD_tab_skinner,0,,,,,Y,0
3672,78169,"Skoog, Whitey",Whitey Skoog,0,1951,1956,HISTADD_whitey_skoog,0,,,,,Y,0
3673,78170,"Slade, Jeff",Jeff Slade,0,1962,1962,HISTADD_jeff_slade,0,,,,,Y,0
3674,1073,"Slater, Reggie",Reggie Slater,0,1994,2002,reggie_slater,0,,,,,Y,0
3675,78171,"Slaughter, Jim",Jim Slaughter,0,1951,1951,HISTADD_jim_slaughter,0,,,,,Y,0
3676,78172,"Slaughter, Jose",Jose Slaughter,0,1982,1982,HISTADD_jose_slaughter,0,,,,,Y,0
3677,2447,"Slay, Tamar",Tamar Slay,0,2002,2004,tamar_slay,0,,,,,Y,1
3678,202388,"Sloan, Donald",Donald Sloan,0,2011,2015,donald_sloan,0,,,,,Y,1
3679,78173,"Sloan, Jerry",Jerry Sloan,0,1965,1975,HISTADD_jerry_sloan,0,,,,,Y,0
3680,101166,"Slokar, Uros",Uros Slokar,0,2006,2006,uros_slokar,0,,,,,Y,0
3681,78174,"Sluby, Tom",Tom Sluby,0,1984,1984,HISTADD_tom_sluby,0,,,,,Y,0
3682,1629346,"Smailagic, Alen",Alen Smailagic,0,2019,2019,alen_smailagic,0,,,,,N,1
3683,78175,"Smart, Keith",Keith Smart,0,1988,1988,HISTADD_keith_smart,0,,,,,Y,0
3684,203935,"Smart, Marcus",Marcus Smart,0,2014,2019,marcus_smart,0,,,,,Y,1
3685,78176,"Smawley, Belus",Belus Smawley,0,1946,1951,HISTADD_belus_smawley,0,,,,,Y,0
3686,78177,"Smiley, Jack",Jack Smiley,0,1948,1949,HISTADD_smiles_smiley,0,,,,,Y,0
3687,78178,"Smith, Adrian",Adrian Smith,0,1961,1970,HISTADD_odie_smith,0,,,,,Y,0
3688,78207,"Smith, Bill",Bill Smith,0,1971,1972,HISTADD_bill_smith,0,,,,,Y,0
3689,78209,"Smith, Bill",Bill Smith,0,1961,1961,HISTADD_bill_f_smith,0,,,,,Y,0
3690,78202,"Smith, Bingo",Bingo Smith,0,1969,1979,HISTADD_bingo_smith,0,,,,,Y,0
3691,78203,"Smith, Bobby",Bobby Smith,0,1959,1961,HISTADD_bobby_smith,0,,,,,Y,0
3692,293,"Smith, Charles",Charles Smith,1,1988,1996,charles_smith,1610612746,Los Angeles,Clippers,LAC,clippers,Y,0
3693,1520,"Smith, Charles",Charles Smith,0,1997,2005,charles_smith,0,,,,,Y,0
3694,78179,"Smith, Charles",Charles Smith,1,1989,1995,HISTADD_charles_e_smith,1610612738,Boston,Celtics,BOS,celtics,Y,0
3695,1814,"Smith, Chris",Chris Smith,0,1992,1994,chris_smith,0,,,,,Y,0
3696,203147,"Smith, Chris",Chris Smith,0,2013,2013,chris_smith,0,,,,,Y,1
3697,78181,"Smith, Clinton",Clinton Smith,1,1986,1990,HISTADD_clinton_smith,1610612764,Washington,Bullets,WAS,wizards,Y,0
3698,200783,"Smith, Craig",Craig Smith,0,2006,2011,craig_smith,0,,,,,Y,1
3699,78182,"Smith, Deb",Deb Smith,0,1946,1946,HISTADD_deb_smith,0,,,,,Y,0
3700,78183,"Smith, Derek",Derek Smith,1,1982,1990,HISTADD_derek_smith,1610612738,Boston,Celtics,BOS,celtics,Y,0
3701,78184,"Smith, Don",Don Smith,0,1974,1974,HISTADD_don_smith,0,,,,,Y,0
3702,78185,"Smith, Donald",Donald Smith,0,1948,1948,HISTADD_des_smith,0,,,,,Y,0
3703,2764,"Smith, Donta",Donta Smith,0,2004,2005,donta_smith,0,,,,,Y,1
3704,475,"Smith, Doug",Doug Smith,0,1991,1995,doug_smith,0,,,,,Y,0
3705,78187,"Smith, Ed",Ed Smith,0,1953,1953,HISTADD_ed_smith,0,,,,,Y,0
3706,78188,"Smith, Elmore",Elmore Smith,0,1971,1978,HISTADD_elmore_smith,0,,,,,Y,0
3707,78189,"Smith, Garfield",Garfield Smith,0,1970,1971,HISTADD_garfield_smith,0,,,,,Y,0
3708,78190,"Smith, Greg",Greg Smith,0,1968,1975,HISTADD_greg_smith,0,,,,,Y,0
3709,202962,"Smith, Greg",Greg Smith,0,2011,2015,greg_smith,0,,,,,Y,1
3710,202397,"Smith, Ish",Ish Smith,0,2010,2019,ish_smith,0,,,,,Y,1
3711,2747,"Smith, JR",JR Smith,0,2004,2018,jr_smith,0,,,,,Y,0
3712,2074,"Smith, Jabari",Jabari Smith,0,2000,2004,jabari_smith,0,,,,,Y,0
3713,201160,"Smith, Jason",Jason Smith,0,2007,2018,jason_smith,0,,,,,Y,0
3714,202536,"Smith, Jerry",Jerry Smith,0,2011,2011,jerry_smith,0,,,,,Y,1
3715,78191,"Smith, Jim",Jim Smith,0,1981,1982,HISTADD_jim_smith,0,,,,,Y,0
3716,693,"Smith, Joe",Joe Smith,0,1995,2010,joe_smith,0,,,,,Y,0
3717,2746,"Smith, Josh",Josh Smith,0,2004,2017,josh_smith,0,,,,,Y,0
3718,78192,"Smith, Keith",Keith Smith,0,1986,1986,HISTADD_keith_smith,0,,,,,Y,0
3719,181,"Smith, Kenny",Kenny Smith,1,1987,1996,kenny_smith,1610612745,Houston,Rockets,HOU,rockets,Y,0
3720,78194,"Smith, Labradford",Labradford Smith,0,1991,1993,HISTADD_labradford_smith,0,,,,,Y,0
3721,78195,"Smith, Larry",Larry Smith,1,1980,1992,HISTADD_larry_smith,1610612745,Houston,Rockets,HOU,rockets,Y,0
3722,1910,"Smith, Leon",Leon Smith,0,2001,2003,leon_smith,0,,,,,Y,0
3723,63,"Smith, Michael",Michael Smith,0,1994,2000,michael_smith,0,,,,,Y,0
3724,78197,"Smith, Michael",Michael Smith,1,1989,1994,HISTADD_michael_smith,1610612738,Boston,Celtics,BOS,celtics,Y,0
3725,2065,"Smith, Mike",Mike Smith,0,2000,2000,mike_smith,0,,,,,Y,0
3726,202701,"Smith, Nolan",Nolan Smith,0,2011,2012,nolan_smith,0,,,,,Y,1
3727,78198,"Smith, Otis",Otis Smith,1,1986,1991,HISTADD_otis_smith,1610612753,Orlando,Magic,ORL,magic,Y,0
3728,78199,"Smith, Phil",Phil Smith,0,1974,1982,HISTADD_phil_smith,0,,,,,Y,0
3729,78200,"Smith, Randy",Randy Smith,0,1971,1982,HISTADD_randy_smith,0,,,,,Y,0
3730,78201,"Smith, Reggie",Reggie Smith,0,1992,1993,HISTADD_reggie_smith,0,,,,,Y,0
3731,78204,"Smith, Robert",Robert Smith,0,1977,1984,HISTADD_robert_smith,0,,,,,Y,0
3732,203893,"Smith, Russ",Russ Smith,0,2014,2015,russ_smith,0,,,,,Y,1
3733,78205,"Smith, Sammy",Sammy Smith,0,1978,1979,HISTADD_sam_smith,0,,,,,Y,0
3734,120,"Smith, Steven",Steven Smith,0,1991,2004,steven_smith,0,,,,,Y,0
3735,200848,"Smith, Steven",Steven Smith,0,2006,2006,steven_smith,0,,,,,Y,1
3736,1478,"Smith, Stevin",Stevin Smith,0,1996,1996,stevin_smith,0,,,,,Y,0
3737,2604,"Smith, Theron",Theron Smith,0,2003,2004,theron_smith,0,,,,,Y,1
3738,380,"Smith, Tony",Tony Smith,1,1990,2000,tony_smith,1610612747,Los Angeles,Lakers,LAL,lakers,Y,0
3739,78208,"Smith, Willie",Willie Smith,0,1976,1979,HISTADD_willie_smith,0,,,,,Y,0
3740,1629015,"Smith, Zhaire",Zhaire Smith,0,2018,2019,zhaire_smith,0,,,,,Y,1
3741,1628372,"Smith Jr., Dennis",Dennis Smith Jr.,0,2017,2019,dennis_smith jr.,0,,,,,Y,0
3742,22,"Smits, Rik",Rik Smits,1,1988,1999,rik_smits,1610612754,Indiana,Pacers,IND,pacers,Y,0
3743,1091,"Smrek, Mike",Mike Smrek,1,1985,1991,mike_smrek,1610612746,Los Angeles,Clippers,LAC,clippers,Y,0
3744,78212,"Smyth, Joe",Joe Smyth,0,1953,1953,HISTADD_joe_smyth,0,,,,,Y,0
3745,203503,"Snell, Tony",Tony Snell,0,2013,2019,tony_snell,0,,,,,Y,0
3746,727,"Snow, Eric",Eric Snow,0,1995,2007,eric_snow,0,,,,,Y,0
3747,78213,"Snyder, Dick",Dick Snyder,0,1966,1978,HISTADD_dick_snyder,0,,,,,Y,0
3748,2745,"Snyder, Kirk",Kirk Snyder,0,2004,2007,kirk_snyder,0,,,,,Y,0
3749,78214,"Sobek, George",George Sobek,0,1949,1949,HISTADD_chips_sobek,0,,,,,Y,0
3750,78215,"Sobers, Ricky",Ricky Sobers,0,1975,1985,HISTADD_ricky_sobers,0,,,,,Y,0
3751,78216,"Sobie, Ron",Ron Sobie,0,1956,1959,HISTADD_ron_sobie,0,,,,,Y,0
3752,78217,"Sojourner, Mike",Mike Sojourner,0,1974,1976,HISTADD_mike_sojourner,0,,,,,Y,0
3753,2226,"Solomon, Will",Will Solomon,0,2001,2008,will_solomon,0,,,,,Y,0
3754,78219,"Somerset, Willie",Willie Somerset,0,1965,1965,HISTADD_willie_somerset,0,,,,,Y,0
3755,2443,"Songaila, Darius",Darius Songaila,0,2003,2010,darius_songaila,0,,,,,Y,0
3756,78220,"Sorenson, Dave",Dave Sorenson,0,1970,1972,HISTADD_sunshine_sorenson,0,,,,,Y,0
3757,203480,"Southerland, James",James Southerland,0,2013,2013,james_southerland,0,,,,,Y,1
3758,78221,"Sovran, Gino",Gino Sovran,0,1946,1946,HISTADD_gino_sovran,0,,,,,Y,0
3759,2776,"Sow, Pape",Pape Sow,0,2004,2006,pape_sow,0,,,,,Y,1
3760,1629034,"Spalding, Ray",Ray Spalding,0,2018,2018,ray_spalding,0,,,,,Y,1
3761,78222,"Spanarkel, Jim",Jim Spanarkel,0,1979,1983,HISTADD_jim_spanarkel,0,,,,,Y,0
3762,2779,"Spanoulis, Vassilis",Vassilis Spanoulis,0,2006,2006,vassilis_spanoulis,0,,,,,Y,0
3763,78223,"Sparrow, Guy",Guy Sparrow,0,1957,1959,HISTADD_guy_sparrow,0,,,,,Y,0
3764,600009,"Sparrow, Rory",Rory Sparrow,1,1980,1991,HISTADD_rory_sparrow,1610612758,Sacramento,Kings,SAC,kings,Y,0
3765,78225,"Spears, Odie",Odie Spears,0,1948,1956,HISTADD_odie_spears,0,,,,,Y,0
3766,78226,"Spector, Art",Art Spector,0,1946,1949,HISTADD_speed_spector,0,,,,,Y,0
3767,201578,"Speights, Marreese",Marreese Speights,0,2008,2017,marreese_speights,0,,,,,Y,0
3768,1629016,"Spellman, Omari",Omari Spellman,0,2018,2019,omari_spellman,0,,,,,Y,1
3769,78227,"Spencer, Andre",Andre Spencer,0,1992,1993,HISTADD_andre_spencer,0,,,,,Y,0
3770,771,"Spencer, Elmore",Elmore Spencer,0,1992,1996,elmore_spencer,0,,,,,Y,0
3771,280,"Spencer, Felton",Felton Spencer,1,1990,2001,felton_spencer,1610612750,Minnesota,Timberwolves,MIN,timberwolves,Y,0
3772,78230,"Spicer, Lou",Lou Spicer,0,1946,1946,HISTADD_lou_spicer,0,,,,,Y,0
3773,78231,"Spitzer, Craig",Craig Spitzer,0,1967,1967,HISTADD_craig_spitzer,0,,,,,Y,0
3774,201168,"Splitter, Tiago",Tiago Splitter,0,2010,2016,tiago_splitter,0,,,,,Y,1
3775,78232,"Spoelstra, Art",Art Spoelstra,0,1954,1957,HISTADD_art_spoelstra,0,,,,,Y,0
3776,84,"Sprewell, Latrell",Latrell Sprewell,0,1992,2004,latrell_sprewell,0,,,,,Y,0
3777,78233,"Spriggs, Larry",Larry Spriggs,0,1981,1985,HISTADD_larry_spriggs,0,,,,,Y,0
3778,78234,"Springer, Jim",Jim Springer,0,1948,1948,HISTADD_jim_springer,0,,,,,Y,0
3779,78235,"Spruill, Jim",Jim Spruill,0,1948,1948,HISTADD_jim_spruill,0,,,,,Y,0
3780,1756,"Stack, Ryan",Ryan Stack,0,1998,1999,ryan_stack,0,,,,,Y,0
3781,711,"Stackhouse, Jerry",Jerry Stackhouse,0,1995,2012,jerry_stackhouse,0,,,,,Y,0
3782,78237,"Stacom, Kevin",Kevin Stacom,0,1974,1981,HISTADD_kevin_stacom,0,,,,,Y,0
3783,78238,"Stallworth, Dave",Dave Stallworth,0,1965,1974,HISTADD_dave_stallworth,0,,,,,Y,0
3784,78239,"Stallworth, Isaac",Isaac Stallworth,0,1972,1976,HISTADD_bud_stallworth,0,,,,,Y,0
3785,78240,"Stanczak, Ed",Ed Stanczak,0,1949,1950,HISTADD_moose_stanczak,0,,,,,Y,0
3786,78241,"Stansbury, Terence",Terence Stansbury,0,1984,1986,HISTADD_terence_stansbury,0,,,,,Y,0
3787,317,"Starks, John",John Starks,1,1988,2001,john_starks,1610612752,New York,Knicks,NYK,knicks,Y,0
3788,78243,"Starr, Keith",Keith Starr,0,1976,1976,HISTADD_keith_starr,0,,,,,Y,0
3789,203917,"Stauskas, Nik",Nik Stauskas,0,2014,2018,nik_stauskas,0,,,,,Y,0
3790,78244,"Staverman, Larry",Larry Staverman,0,1958,1963,HISTADD_larry_staverman,0,,,,,Y,0
3791,78245,"Steele, Larry",Larry Steele,0,1971,1979,HISTADD_larry_steele,0,,,,,Y,0
3792,1099,"Steigenga, Matt",Matt Steigenga,0,1996,1996,matt_steigenga,0,,,,,Y,0
3793,1735,"Stepania, Vladimir",Vladimir Stepania,0,1998,2003,vladimir_stepania,0,,,,,Y,0
3794,203474,"Stephens, DJ",DJ Stephens,0,2013,2018,dj_stephens,0,,,,,Y,1
3795,78247,"Stephens, Everette",Everette Stephens,1,1988,1990,HISTADD_everette_stephens,1610612749,Milwaukee,Bucks,MIL,bucks,Y,0
3796,78249,"Stephens, Jack",Jack Stephens,0,1955,1955,HISTADD_jack_stephens,0,,,,,Y,0
3797,1086,"Stephens, Joe",Joe Stephens,0,1996,1999,joe_stephens,0,,,,,Y,0
3798,202362,"Stephenson, Lance",Lance Stephenson,0,2010,2018,lance_stephenson,0,,,,,Y,0
3799,1627293,"Stepheson, Alex",Alex Stepheson,0,2015,2015,alex_stepheson,0,,,,,Y,1
3800,78250,"Steppe, Brook",Brook Steppe,0,1982,1988,HISTADD_brook_steppe,0,,,,,Y,0
3801,78251,"Stevens, Barry",Barry Stevens,0,1992,1992,HISTADD_barry_stevens,0,,,,,Y,0
3802,78252,"Stevens, Wayne",Wayne Stevens,0,1959,1959,HISTADD_wayne_stevens,0,,,,,Y,0
3803,2052,"Stevenson, DeShawn",DeShawn Stevenson,0,2000,2012,deshawn_stevenson,0,,,,,Y,0
3804,78253,"Stewart, Dennis",Dennis Stewart,0,1970,1970,HISTADD_dennis_stewart,0,,,,,Y,0
3805,1529,"Stewart, Kebu",Kebu Stewart,0,1997,1997,kebu_stewart,0,,,,,Y,0
3806,1125,"Stewart, Larry",Larry Stewart,0,1991,1996,larry_stewart,0,,,,,Y,0
3807,1565,"Stewart, Michael",Michael Stewart,0,1997,2004,michael_stewart,0,,,,,Y,0
3808,78256,"Stewart, Norm",Norm Stewart,0,1956,1956,HISTADD_norm_stewart,0,,,,,Y,0
3809,201880,"Stiemsma, Greg",Greg Stiemsma,0,2009,2014,greg_stiemsma,0,,,,,Y,1
3810,78257,"Stipanovich, Steve",Steve Stipanovich,0,1983,1987,HISTADD_steve_stipanovich,0,,,,,Y,0
3811,179,"Stith, Bryant",Bryant Stith,0,1992,2002,bryant_stith,0,,,,,Y,0
3812,78259,"Stith, Sam",Sam Stith,0,1961,1961,HISTADD_sam_stith,0,,,,,Y,0
3813,78260,"Stith, Tom",Tom Stith,0,1962,1962,HISTADD_tom_stith,0,,,,,Y,0
3814,78261,"Stivrins, Alex",Alex Stivrins,0,1985,1992,HISTADD_alex_stivrins,0,,,,,Y,0
3815,204065,"Stockton, David",David Stockton,0,2014,2017,david_stockton,0,,,,,Y,1
3816,304,"Stockton, John",John Stockton,1,1984,2002,john_stockton,1610612762,Utah,Jazz,UTH,jazz,Y,0
3817,978,"Stojakovic, Peja",Peja Stojakovic,0,1998,2010,peja_stojakovic,0,,,,,Y,0
3818,1055,"Stokes, Ed",Ed Stokes,0,1997,1997,ed_stokes,0,,,,,Y,0
3819,78264,"Stokes, Greg",Greg Stokes,0,1985,1989,HISTADD_greg_stokes,0,,,,,Y,0
3820,203950,"Stokes, Jarnell",Jarnell Stokes,0,2014,2016,jarnell_stokes,0,,,,,Y,1
3821,600016,"Stokes, Maurice",Maurice Stokes,0,1955,1957,HISTADD_mo_stokes,0,,,,,Y,0
3822,78266,"Stolkey, Art",Art Stolkey,0,1946,1946,HISTADD_art_stolkey,0,,,,,Y,0
3823,1627754,"Stone, Diamond",Diamond Stone,0,2016,2016,diamond_stone,0,,,,,Y,1
3824,202933,"Stone, Julyan",Julyan Stone,0,2011,2017,julyan_stone,0,,,,,Y,1
3825,2852,"Storey, Awvee",Awvee Storey,0,2004,2007,awvee_storey,0,,,,,Y,1
3826,757,"Stoudamire, Damon",Damon Stoudamire,0,1995,2007,damon_stoudamire,0,,,,,Y,0
3827,101136,"Stoudamire, Salim",Salim Stoudamire,0,2005,2008,salim_stoudamire,0,,,,,Y,1
3828,2405,"Stoudemire, Amar'e",Amar'e Stoudemire,0,2002,2015,amar'e_stoudemire,0,,,,,Y,0
3829,78267,"Stovall, Paul",Paul Stovall,0,1972,1972,HISTADD_paul_stovall,0,,,,,Y,0
3830,201199,"Strawberry, DJ",DJ Strawberry,0,2007,2007,dj_strawberry,0,,,,,Y,1
3831,78268,"Strawder, Joe",Joe Strawder,0,1965,1967,HISTADD_joe_strawder,0,,,,,Y,0
3832,78269,"Stricker, Bill",Bill Stricker,0,1970,1970,HISTADD_bill_stricker,0,,,,,Y,0
3833,1065,"Strickland, Erick",Erick Strickland,0,1996,2004,erick_strickland,0,,,,,Y,0
3834,1110,"Strickland, Mark",Mark Strickland,0,1994,2002,mark_strickland,0,,,,,Y,0
3835,393,"Strickland, Rod",Rod Strickland,1,1988,2004,rod_strickland,1610612759,San Antonio,Spurs,SAN,spurs,Y,0
3836,78270,"Strickland, Roger",Roger Strickland,0,1963,1963,HISTADD_therifle_strickland,0,,,,,Y,0
3837,78271,"Stroeder, John",John Stroeder,0,1987,1988,HISTADD_john_stroeder,0,,,,,Y,0
3838,400,"Strong, Derek",Derek Strong,0,1991,2000,derek_strong,0,,,,,Y,0
3839,78273,"Strothers, Lamont",Lamont Strothers,0,1991,1992,HISTADD_lamont_strothers,0,,,,,Y,0
3840,78274,"Stroud, John",John Stroud,0,1980,1980,HISTADD_john_stroud,0,,,,,Y,0
3841,1629622,"Strus, Max",Max Strus,0,2019,2019,max_strus,0,,,,,Y,1
3842,201155,"Stuckey, Rodney",Rodney Stuckey,0,2007,2016,rodney_stuckey,0,,,,,Y,0
3843,78275,"Stump, Gene",Gene Stump,0,1947,1949,HISTADD_gene_stump,0,,,,,Y,0
3844,78276,"Stutz, Stan",Stan Stutz,0,1946,1948,HISTADD_stan_stutz,0,,,,,Y,0
3845,78277,"Suiter, Gary",Gary Suiter,0,1970,1970,HISTADD_gary_suiter,0,,,,,Y,0
3846,203096,"Sullinger, Jared",Jared Sullinger,0,2012,2016,jared_sullinger,0,,,,,Y,1
3847,201969,"Summers, DaJuan",DaJuan Summers,0,2009,2012,dajuan_summers,0,,,,,Y,1
3848,1628410,"Sumner, Edmond",Edmond Sumner,0,2017,2019,edmond_sumner,0,,,,,Y,1
3849,78654,"Sumpter, Barry",Barry Sumpter,0,1988,1988,barry_sumpter,0,,,,,Y,0
3850,201180,"Sun, Sun",Sun Sun,0,2008,2008,yue_sun,0,,,,,Y,1
3851,78278,"Sunderlage, Don",Don Sunderlage,0,1953,1954,HISTADD_don_sunderlage,0,,,,,Y,0
3852,1743,"Sundov, Bruno",Bruno Sundov,0,1998,2004,bruno_sundov,0,,,,,Y,0
3853,78279,"Sundvold, Jon",Jon Sundvold,1,1983,1991,HISTADD_jon_sundvold,1610612748,Miami,Heat,MIA,heat,Y,0
3854,682,"Sura, Bob",Bob Sura,0,1995,2006,bob_sura,0,,,,,Y,0
3855,78280,"Surhoff, Dick",Dick Surhoff,0,1952,1953,HISTADD_dick_surhoff,0,,,,,Y,0
3856,78281,"Suttle, Dane",Dane Suttle,0,1983,1984,HISTADD_dane_suttle,0,,,,,Y,0
3857,357,"Sutton, Greg",Greg Sutton,0,1991,1995,greg_sutton,0,,,,,Y,0
3858,78283,"Swain, Bennie",Bennie Swain,0,1958,1958,HISTADD_bennie_swain,0,,,,,Y,0
3859,1628403,"Swanigan, Caleb",Caleb Swanigan,0,2017,2019,caleb_swanigan,0,,,,,Y,1
3860,78284,"Swanson, Norm",Norm Swanson,0,1953,1953,HISTADD_norm_swanson,0,,,,,Y,0
3861,78285,"Swartz, Dan",Dan Swartz,0,1962,1962,HISTADD_dogpatch_swartz,0,,,,,Y,0
3862,2552,"Sweetney, Michael",Michael Sweetney,0,2003,2006,michael_sweetney,0,,,,,Y,1
3863,2741,"Swift, Robert",Robert Swift,0,2004,2008,robert_swift,0,,,,,Y,1
3864,2031,"Swift, Stromile",Stromile Swift,0,2000,2008,stromile_swift,0,,,,,Y,0
3865,78286,"Swinson, Aaron",Aaron Swinson,0,1994,1994,HISTADD_aaron_swinson,0,,,,,Y,0
3866,202377,"Sy, Pape",Pape Sy,0,2010,2010,pape_sy,0,,,,,Y,1
3867,78287,"Sydnor, Wallace",Wallace Sydnor,0,1946,1946,HISTADD_buck_sydnor,0,,,,,Y,0
3868,1132,"Sykes, Larry",Larry Sykes,0,1995,1995,larry_sykes,0,,,,,Y,0
3869,1136,"Szabo, Brett",Brett Szabo,0,1996,1996,brett_szabo,0,,,,,Y,0
3870,1887,"Szczerbiak, Wally",Wally Szczerbiak,0,1999,2008,wally_szczerbiak,0,,,,,Y,0
3871,440,"Tabak, Zan",Zan Tabak,0,1994,2000,zan_tabak,0,,,,,Y,0
3872,2657,"Tabuse, Yuta",Yuta Tabuse,0,2004,2004,yuta_tabuse,0,,,,,Y,1
3873,101147,"Taft, Chris",Chris Taft,0,2005,2005,chris_taft,0,,,,,Y,1
3874,78291,"Tannenbaum, Sid",Sid Tannenbaum,0,1947,1948,HISTADD_sid_tannenbaum,0,,,,,Y,0
3875,1434,"Tarlac, Dragan",Dragan Tarlac,0,2000,2000,dragan_tarlac,0,,,,,Y,0
3876,78293,"Tarpley, Roy",Roy Tarpley,1,1986,1994,HISTADD_roy_tarpley,1610612742,Dallas,Mavericks,DAL,mavericks,Y,0
3877,78294,"Tatum, Earl",Earl Tatum,0,1976,1979,HISTADD_earl_tatum,0,,,,,Y,0
3878,1628369,"Tatum, Jayson",Jayson Tatum,0,2017,2019,jayson_tatum,0,,,,,Y,0
3879,204002,"Tavares, Edy",Edy Tavares,0,2015,2016,edy_tavares,0,,,,,Y,1
3880,78295,"Taylor, Anthony",Anthony Taylor,0,1988,1988,HISTADD_anthony_taylor,0,,,,,Y,0
3881,78296,"Taylor, Brian",Brian Taylor,0,1976,1981,HISTADD_brian_taylor,0,,,,,Y,0
3882,101182,"Taylor, Donell",Donell Taylor,0,2005,2006,donell_taylor,0,,,,,Y,1
3883,78298,"Taylor, Fred",Fred Taylor,0,1970,1971,HISTADD_fred_taylor,0,,,,,Y,0
3884,1627819,"Taylor, Isaiah",Isaiah Taylor,0,2016,2017,isaiah_taylor,0,,,,,Y,1
3885,78297,"Taylor, Jay",Jay Taylor,0,1989,1989,HISTADD_jay_taylor,0,,,,,Y,0
3886,78299,"Taylor, Jeff",Jeff Taylor,0,1982,1986,HISTADD_jeff_taylor,0,,,,,Y,0
3887,203106,"Taylor, Jeffery",Jeffery Taylor,0,2012,2014,jeffery_taylor,0,,,,,Y,1
3888,201966,"Taylor, Jermaine",Jermaine Taylor,0,2009,2010,jermaine_taylor,0,,,,,Y,1
3889,1511,"Taylor, Johnny",Johnny Taylor,0,1997,1999,johnny_taylor,0,,,,,Y,0
3890,78301,"Taylor, Leonard",Leonard Taylor,0,1989,1989,HISTADD_leonard_taylor,0,,,,,Y,0
3891,1508,"Taylor, Maurice",Maurice Taylor,0,1997,2006,maurice_taylor,0,,,,,Y,0
3892,201446,"Taylor, Mike",Mike Taylor,0,2008,2008,mike_taylor,0,,,,,Y,1
3893,78302,"Taylor, Roland",Roland Taylor,0,1976,1976,HISTADD_fatty_taylor,0,,,,,Y,0
3894,203116,"Taylor, Tyshawn",Tyshawn Taylor,0,2012,2013,tyshawn_taylor,0,,,,,Y,1
3895,78303,"Taylor, Vince",Vince Taylor,0,1982,1982,HISTADD_vince_taylor,0,,,,,Y,0
3896,78304,"Teagle, Terry",Terry Teagle,1,1982,1992,HISTADD_terry_teagle,1610612747,Los Angeles,Lakers,LAL,lakers,Y,0
3897,201952,"Teague, Jeff",Jeff Teague,0,2009,2019,jeff_teague,0,,,,,Y,0
3898,203104,"Teague, Marquis",Marquis Teague,0,2012,2017,marquis_teague,0,,,,,Y,1
3899,203141,"Teletovic, Mirza",Mirza Teletovic,0,2012,2017,mirza_teletovic,0,,,,,Y,0
3900,2742,"Telfair, Sebastian",Sebastian Telfair,0,2004,2014,sebastian_telfair,0,,,,,Y,0
3901,202066,"Temple, Garrett",Garrett Temple,0,2009,2019,garrett_temple,0,,,,,Y,1
3902,1628462,"Teodosic, Milos",Milos Teodosic,0,2017,2018,milos_teodosic,0,,,,,Y,0
3903,78305,"Terrell, Ira",Ira Terrell,0,1976,1978,HISTADD_ira_terrell,0,,,,,Y,0
3904,1629123,"Terrell, Jared",Jared Terrell,0,2018,2018,jared_terrell,0,,,,,Y,1
3905,78307,"Terry, Carlos",Carlos Terry,0,1980,1982,HISTADD_carlos_terry,0,,,,,Y,0
3906,78306,"Terry, Chuck",Chuck Terry,0,1972,1976,HISTADD_chuck_terry,0,,,,,Y,0
3907,78308,"Terry, Claude",Claude Terry,0,1976,1977,HISTADD_claude_terry,0,,,,,Y,0
3908,1629150,"Terry, Emanuel",Emanuel Terry,0,2018,2018,emanuel_terry,0,,,,,Y,1
3909,1891,"Terry, Jason",Jason Terry,0,1999,2017,jason_terry,0,,,,,Y,0
3910,201934,"Thabeet, Hasheem",Hasheem Thabeet,0,2009,2013,hasheem_thabeet,0,,,,,Y,1
3911,78309,"Thacker, Tom",Tom Thacker,0,1963,1967,HISTADD_tack_thacker,0,,,,,Y,0
3912,1628464,"Theis, Daniel",Daniel Theis,0,2017,2019,daniel_theis,0,,,,,Y,0
3913,78310,"Theus, Reggie",Reggie Theus,1,1978,1990,HISTADD_reggie_theus,1610612751,New Jersey,Nets,NJN,nets,Y,0
3914,78311,"Thibeaux, Peter",Peter Thibeaux,0,1984,1985,HISTADD_peter_thibeaux,0,,,,,Y,0
3915,78312,"Thieben, Bill",Bill Thieben,0,1956,1957,HISTADD_bill_thieben,0,,,,,Y,0
3916,78313,"Thigpen, Justus",Justus Thigpen,0,1972,1973,HISTADD_justus_thigpen,0,,,,,Y,0
3917,78314,"Thirdkill, David",David Thirdkill,0,1982,1986,HISTADD_david_thirdkill,0,,,,,Y,0
3918,203519,"Thomas, Adonis",Adonis Thomas,0,2013,2013,adonis_thomas,0,,,,,Y,1
3919,2873,"Thomas, Billy",Billy Thomas,0,2004,2007,billy_thomas,0,,,,,Y,1
3920,1063,"Thomas, Carl",Carl Thomas,0,1991,1997,carl_thomas,0,,,,,Y,0
3921,78316,"Thomas, Charles",Charles Thomas,0,1991,1991,HISTADD_charles_thomas,0,,,,,Y,0
